,fecha_hechos,delito,alcaldia_hechos,latitud,longitud,text
0,2016-11-03 04:35:00,ACS,AZCAPOTZALCO,19.4705765420461,-99.16022280486371,"Acoso, 2016-11-03 04:35:00"
1,2016-11-08 23:30:00,ACS,VENUSTIANO CARRANZA,19.4330867520193,-99.1186294823369,"Acoso, 2016-11-08 23:30:00"
2,2016-09-17 10:00:00,ACS,MIGUEL HIDALGO,19.4461221354606,-99.17716183823471,"Acoso, 2016-09-17 10:00:00"
3,2016-07-30 01:00:00,ACS,TLAHUAC,19.287758599834,-98.99985809999998,"Acoso, 2016-07-30 01:00:00"
4,2016-06-06 06:00:00,ACS,GUSTAVO A MADERO,19.4670602449916,-99.13258372872059,"Acoso, 2016-06-06 06:00:00"
5,2016-12-06 20:00:00,ACS,CUAUHTEMOC,19.4272911557845,-99.1429281347873,"Acoso, 2016-12-06 20:00:00"
6,2016-09-29 09:30:00,ACS,IZTAPALAPA,19.3593153035326,-99.09176755571991,"Acoso, 2016-09-29 09:30:00"
7,2016-12-09 14:40:00,ACS,CUAUHTEMOC,19.428828344628602,-99.15051033063429,"Acoso, 2016-12-09 14:40:00"
8,2016-12-12 04:30:00,ACS,LA MAGDALENA CONTRERAS,19.3100107523663,-99.2353765456352,"Acoso, 2016-12-12 04:30:00"
9,2016-12-06 07:45:00,ACS,IZTAPALAPA,19.335225269861,-99.0524461099746,"Acoso, 2016-12-06 07:45:00"
10,2016-10-03 09:57:00,ACS,COYOACAN,19.300948299834,-99.1068144999999,"Acoso, 2016-10-03 09:57:00"
11,2016-10-03 15:00:00,ACS,TLAHUAC,19.2731141998342,-99.0048587,"Acoso, 2016-10-03 15:00:00"
12,2016-10-03 11:45:00,ACS,CUAUHTEMOC,19.454287999833102,-99.1463998999999,"Acoso, 2016-10-03 11:45:00"
13,2016-10-06 17:45:00,ACS,GUSTAVO A MADERO,19.487458021397604,-99.13319497083219,"Acoso, 2016-10-06 17:45:00"
14,2016-09-14 09:00:00,ACS,IZTAPALAPA,19.353137399833802,-99.0004554,"Acoso, 2016-09-14 09:00:00"
15,2016-02-16 13:00:00,ACS,COYOACAN,19.35622387311,-99.16872066496349,"Acoso, 2016-02-16 13:00:00"
16,2016-08-07 19:16:00,ACS,CUAUHTEMOC,19.455224553041198,-99.140360885305,"Acoso, 2016-08-07 19:16:00"
17,2016-06-07 15:00:00,ACS,IZTAPALAPA,19.3578289998333,-99.12051340000001,"Acoso, 2016-06-07 15:00:00"
18,2016-09-01 08:00:00,ACS,TLALPAN,19.2831543612615,-99.1927370825839,"Acoso, 2016-09-01 08:00:00"
19,2016-09-01 17:30:00,ACS,TLALPAN,19.258997777787897,-99.17359311538121,"Acoso, 2016-09-01 17:30:00"
20,2016-07-31 18:00:00,ACS,BENITO JUAREZ,19.3929529008592,-99.16258635937339,"Acoso, 2016-07-31 18:00:00"
21,2016-08-31 23:00:00,ACS,CUAUHTEMOC,19.4221980998334,-99.1336569,"Acoso, 2016-08-31 23:00:00"
22,2015-11-17 13:00:00,ACS,CUAUHTEMOC,19.425315237378896,-99.16433844432301,"Acoso, 2015-11-17 13:00:00"
23,2016-09-17 12:45:00,ACS,COYOACAN,19.345962345906102,-99.144869459247,"Acoso, 2016-09-17 12:45:00"
24,2016-10-15 18:30:00,ACS,GUSTAVO A MADERO,19.4778571264366,-99.08407121508829,"Acoso, 2016-10-15 18:30:00"
25,2016-10-19 10:00:00,ACS,CUAUHTEMOC,19.416752493511602,-99.16703204574499,"Acoso, 2016-10-19 10:00:00"
26,2016-10-18 16:00:00,ACS,CUAUHTEMOC,19.437978573952197,-99.13559668782749,"Acoso, 2016-10-18 16:00:00"
27,2016-10-27 17:30:00,ACS,LA MAGDALENA CONTRERAS,19.306197029234,-99.2403748115833,"Acoso, 2016-10-27 17:30:00"
28,2016-02-01 08:00:00,ACS,AZCAPOTZALCO,19.4936932998334,-99.1649890999999,"Acoso, 2016-02-01 08:00:00"
29,2016-05-16 05:00:00,ACS,BENITO JUAREZ,19.3852022787493,-99.1523166533033,"Acoso, 2016-05-16 05:00:00"
30,2015-06-01 11:00:00,ACS,BENITO JUAREZ,19.3745116420032,-99.187900397111,"Acoso, 2015-06-01 11:00:00"
31,2016-11-22 06:20:00,ACS,COYOACAN,19.327563299833397,-99.12175039999991,"Acoso, 2016-11-22 06:20:00"
32,2016-04-20 08:00:00,ACS,MIGUEL HIDALGO,19.3993762353197,-99.1763091388567,"Acoso, 2016-04-20 08:00:00"
33,2016-11-27 12:00:00,ACS,IZTACALCO,19.3917073553107,-99.11412619446779,"Acoso, 2016-11-27 12:00:00"
34,2016-08-09 10:00:00,ACS,IZTAPALAPA,19.3916456998333,-99.0479433,"Acoso, 2016-08-09 10:00:00"
35,2016-08-22 16:23:00,ACS,XOCHIMILCO,19.250988699833602,-99.0773419999999,"Acoso, 2016-08-22 16:23:00"
36,2016-05-20 14:00:00,ACS,CUAUHTEMOC,19.4149344676363,-99.152580960826,"Acoso, 2016-05-20 14:00:00"
37,2016-08-24 21:00:00,ACS,VENUSTIANO CARRANZA,19.4212274290465,-99.1258048383304,"Acoso, 2016-08-24 21:00:00"
38,2017-01-02 11:40:00,ACS,IZTAPALAPA,19.3298646306454,-99.0210472200963,"Acoso, 2017-01-02 11:40:00"
39,2016-11-16 03:30:00,ACS,BENITO JUAREZ,19.3661996909512,-99.17895390670691,"Acoso, 2016-11-16 03:30:00"
40,2016-11-27 15:00:00,ACS,COYOACAN,19.303167433347898,-99.1219372821203,"Acoso, 2016-11-27 15:00:00"
41,2016-10-04 10:00:00,ACS,CUAUHTEMOC,19.455299825706803,-99.1603333717067,"Acoso, 2016-10-04 10:00:00"
42,2017-01-16 09:10:00,ACS,VENUSTIANO CARRANZA,19.423691825181802,-99.07207224553508,"Acoso, 2017-01-16 09:10:00"
43,2017-04-04 12:30:00,ACS,ALVARO OBREGON,19.3616405839436,-99.22590093165769,"Acoso, 2017-04-04 12:30:00"
44,2017-02-06 14:30:00,ACS,IZTACALCO,19.4046683293092,-99.1222215624397,"Acoso, 2017-02-06 14:30:00"
45,2015-07-16 11:00:00,ACS,XOCHIMILCO,19.222495726738998,-99.1113903903434,"Acoso, 2015-07-16 11:00:00"
46,2015-05-28 12:00:00,ACS,XOCHIMILCO,19.246229064621698,-99.087010584786,"Acoso, 2015-05-28 12:00:00"
47,2017-03-03 10:00:00,ACS,IZTAPALAPA,19.353011162680602,-99.09234615124849,"Acoso, 2017-03-03 10:00:00"
48,2017-03-07 21:00:00,ACS,IZTACALCO,19.406561510247897,-99.0664188426231,"Acoso, 2017-03-07 21:00:00"
49,2017-02-13 13:30:00,ACS,COYOACAN,19.3222191254055,-99.1054986150556,"Acoso, 2017-02-13 13:30:00"
50,2017-02-12 21:00:00,ACS,GUSTAVO A MADERO,19.454489340553803,-99.09766027724709,"Acoso, 2017-02-12 21:00:00"
51,2017-03-26 08:30:00,ACS,IZTAPALAPA,19.3664598429022,-99.1250892041332,"Acoso, 2017-03-26 08:30:00"
52,2017-03-27 15:00:00,ACS,TLAHUAC,19.2944845480371,-99.0481260112934,"Acoso, 2017-03-27 15:00:00"
53,2016-07-28 00:30:00,ACS,IZTAPALAPA,19.317295333395,-99.0937033943572,"Acoso, 2016-07-28 00:30:00"
54,2017-01-23 14:29:00,ACS,ALVARO OBREGON,19.389927070188,-99.193862138223,"Acoso, 2017-01-23 14:29:00"
55,2017-01-23 06:25:00,ACS,TLALPAN,19.287767317571102,-99.231176579525,"Acoso, 2017-01-23 06:25:00"
56,2017-04-19 02:00:00,ACS,COYOACAN,19.3065599650896,-99.15627309286431,"Acoso, 2017-04-19 02:00:00"
57,2017-04-28 08:30:00,ACS,TLAHUAC,19.2904784434755,-99.01155415345241,"Acoso, 2017-04-28 08:30:00"
58,2016-12-12 00:00:00,ACS,TLALPAN,19.3007908393396,-99.2245375794368,"Acoso, 2016-12-12 00:00:00"
59,2016-12-24 18:30:00,ACS,MIGUEL HIDALGO,19.4588348204272,-99.1859759069452,"Acoso, 2016-12-24 18:30:00"
60,2017-02-11 12:00:00,ACS,COYOACAN,19.3518515557255,-99.14174167217828,"Acoso, 2017-02-11 12:00:00"
61,2017-05-01 17:50:00,ACS,COYOACAN,19.3411102889081,-99.136211235223,"Acoso, 2017-05-01 17:50:00"
62,2017-04-02 19:30:00,ACS,MIGUEL HIDALGO,19.452340054894396,-99.20259696565,"Acoso, 2017-04-02 19:30:00"
63,2017-05-03 18:25:00,ACS,IZTAPALAPA,19.3243332246772,-99.06046586140249,"Acoso, 2017-05-03 18:25:00"
64,2017-05-07 12:30:00,ACS,XOCHIMILCO,19.2459801416985,-99.0917405697002,"Acoso, 2017-05-07 12:30:00"
65,2017-04-27 09:20:00,ACS,TLALPAN,19.2856708410456,-99.1357047896786,"Acoso, 2017-04-27 09:20:00"
66,2016-07-04 16:00:00,ACS,BENITO JUAREZ,19.394967597760502,-99.1753259954034,"Acoso, 2016-07-04 16:00:00"
67,2018-12-01 17:20:00,ACS,AZCAPOTZALCO,19.479620574941798,-99.1599353091748,"Acoso, 2018-12-01 17:20:00"
68,2018-12-02 10:40:00,ACS,XOCHIMILCO,19.2639010717556,-99.1052939833551,"Acoso, 2018-12-02 10:40:00"
69,2018-12-04 16:00:00,ACS,GUSTAVO A MADERO,19.4589700699812,-99.1193136974047,"Acoso, 2018-12-04 16:00:00"
70,2018-10-08 17:30:00,ACS,AZCAPOTZALCO,19.5034452982766,-99.1865436001132,"Acoso, 2018-10-08 17:30:00"
71,2018-12-05 13:40:00,ACS,BENITO JUAREZ,19.368794837872397,-99.165244895065,"Acoso, 2018-12-05 13:40:00"
72,2018-11-22 16:30:00,ACS,GUSTAVO A MADERO,19.4927225793598,-99.0980063631752,"Acoso, 2018-11-22 16:30:00"
73,2016-09-13 18:00:00,ACS,IZTAPALAPA,19.3706321998336,-99.105335,"Acoso, 2016-09-13 18:00:00"
74,2018-12-05 20:00:00,ACS,IZTAPALAPA,19.356777303214198,-99.00115179981329,"Acoso, 2018-12-05 20:00:00"
75,2018-12-03 09:20:00,ACS,GUSTAVO A MADERO,19.5040785625777,-99.0962501822248,"Acoso, 2018-12-03 09:20:00"
76,2018-12-08 16:00:00,ACS,GUSTAVO A MADERO,19.4809823232894,-99.0827933280802,"Acoso, 2018-12-08 16:00:00"
77,2018-08-16 12:00:00,ACS,COYOACAN,19.3117464030154,-99.1995554996635,"Acoso, 2018-08-16 12:00:00"
78,2018-10-23 21:00:00,ACS,IZTACALCO,19.3983092665308,-99.1187629014235,"Acoso, 2018-10-23 21:00:00"
79,2016-12-29 10:00:00,ACS,MIGUEL HIDALGO,19.443414686166,-99.1742506984843,"Acoso, 2016-12-29 10:00:00"
80,2018-12-12 09:00:00,ACS,BENITO JUAREZ,19.3665464134728,-99.1811646710324,"Acoso, 2018-12-12 09:00:00"
81,2018-12-14 14:20:00,ACS,TLALPAN,19.293011896434397,-99.22702570004542,"Acoso, 2018-12-14 14:20:00"
82,2018-11-24 22:00:00,ACS,IZTAPALAPA,19.346850093632398,-99.0572236364122,"Acoso, 2018-11-24 22:00:00"
83,2016-04-15 22:30:00,ACS,CUAUHTEMOC,19.421526754718002,-99.1488709810256,"Acoso, 2016-04-15 22:30:00"
84,2018-12-16 12:00:00,ACS,CUAUHTEMOC,19.4377383146758,-99.13364009647871,"Acoso, 2018-12-16 12:00:00"
85,2016-08-15 14:00:00,ACS,ALVARO OBREGON,19.3971028000736,-99.21878753937371,"Acoso, 2016-08-15 14:00:00"
86,2018-12-15 23:40:00,ACS,MIGUEL HIDALGO,19.4449953453128,-99.18280425207041,"Acoso, 2018-12-15 23:40:00"
87,2018-12-18 08:00:00,ACS,CUAUHTEMOC,19.4465376698479,-99.1372443926313,"Acoso, 2018-12-18 08:00:00"
88,2017-01-16 15:30:00,ACS,TLAHUAC,19.2756914248445,-99.0065730756467,"Acoso, 2017-01-16 15:30:00"
89,2017-05-30 15:30:00,ACS,COYOACAN,19.3047252867625,-99.12143439403641,"Acoso, 2017-05-30 15:30:00"
90,2018-12-01 13:24:00,ACS,GUSTAVO A MADERO,19.4869567968344,-99.1380053997881,"Acoso, 2018-12-01 13:24:00"
91,2016-05-01 09:00:00,ACS,MIGUEL HIDALGO,19.440954541068198,-99.2092258927592,"Acoso, 2016-05-01 09:00:00"
92,2017-05-14 18:30:00,ACS,ALVARO OBREGON,19.328371536183102,-99.28277962605259,"Acoso, 2017-05-14 18:30:00"
93,2018-05-15 12:00:00,ACS,IZTAPALAPA,19.325228548286,-99.02812942923599,"Acoso, 2018-05-15 12:00:00"
94,2016-11-26 13:00:00,ACS,GUSTAVO A MADERO,19.504987117762603,-99.15066070703449,"Acoso, 2016-11-26 13:00:00"
95,2018-11-22 12:45:00,ACS,TLALPAN,19.2787925012925,-99.15988299953341,"Acoso, 2018-11-22 12:45:00"
96,2018-11-17 12:00:00,ACS,TLAHUAC,19.2592423246335,-99.00655104136709,"Acoso, 2018-11-17 12:00:00"
97,2016-12-03 20:30:00,ACS,IZTAPALAPA,19.3350126356346,-99.02604768874349,"Acoso, 2016-12-03 20:30:00"
98,2016-10-17 18:30:00,ACS,CUAUHTEMOC,19.4146406564489,-99.15097220240101,"Acoso, 2016-10-17 18:30:00"
99,2016-11-27 18:30:00,ACS,BENITO JUAREZ,19.3601207448098,-99.16320829657191,"Acoso, 2016-11-27 18:30:00"
100,2016-09-04 20:00:00,ACS,ALVARO OBREGON,19.3320007269243,-99.2468233353718,"Acoso, 2016-09-04 20:00:00"
101,2018-11-13 13:00:00,ACS,IZTAPALAPA,19.356777303214198,-99.00115179981329,"Acoso, 2018-11-13 13:00:00"
102,2018-11-28 06:45:00,ACS,IZTAPALAPA,19.3851837016966,-99.0356311000753,"Acoso, 2018-11-28 06:45:00"
103,2016-11-26 08:00:00,ACS,MIGUEL HIDALGO,19.391310999833898,-99.2453836999999,"Acoso, 2016-11-26 08:00:00"
104,2016-12-08 15:00:00,ACS,MIGUEL HIDALGO,19.3879030753911,-99.2481557517149,"Acoso, 2016-12-08 15:00:00"
105,2018-11-04 21:00:00,ACS,IZTAPALAPA,19.3728450933528,-99.0392484758423,"Acoso, 2018-11-04 21:00:00"
106,2016-12-13 18:00:00,ACS,TLALPAN,19.2981688998335,-99.11310539999991,"Acoso, 2016-12-13 18:00:00"
107,2016-11-08 10:00:00,ACS,BENITO JUAREZ,19.3937878577527,-99.13823173353201,"Acoso, 2016-11-08 10:00:00"
108,2016-06-13 17:30:00,ACS,BENITO JUAREZ,19.3581505316027,-99.1582822450369,"Acoso, 2016-06-13 17:30:00"
109,2018-11-08 20:30:00,ACS,TLALPAN,19.298904664576,-99.1454291054221,"Acoso, 2018-11-08 20:30:00"
110,2016-09-11 19:00:00,ACS,XOCHIMILCO,19.2608650176962,-99.1125336491887,"Acoso, 2016-09-11 19:00:00"
111,2016-10-01 20:25:00,ACS,VENUSTIANO CARRANZA,19.4514562117854,-99.09533294105302,"Acoso, 2016-10-01 20:25:00"
112,2018-10-26 12:15:00,ACS,COYOACAN,19.299942541505303,-99.10287538408069,"Acoso, 2018-10-26 12:15:00"
113,2018-10-25 18:00:00,ACS,MIGUEL HIDALGO,19.4402267474612,-99.172496309564,"Acoso, 2018-10-25 18:00:00"
114,2018-09-26 12:00:00,ACS,AZCAPOTZALCO,19.4840136345327,-99.1583472576681,"Acoso, 2018-09-26 12:00:00"
115,2018-10-09 09:00:00,ACS,BENITO JUAREZ,19.3953336363951,-99.1745842305295,"Acoso, 2018-10-09 09:00:00"
116,2016-10-09 22:00:00,ACS,MIGUEL HIDALGO,19.434401699495698,-99.19712197153909,"Acoso, 2016-10-09 22:00:00"
117,2018-10-28 17:00:00,ACS,BENITO JUAREZ,19.3660729360865,-99.1668249968699,"Acoso, 2018-10-28 17:00:00"
118,2018-08-23 21:30:00,ACS,GUSTAVO A MADERO,19.498845200237398,-99.12477880303699,"Acoso, 2018-08-23 21:30:00"
119,2018-08-24 21:00:00,ACS,CUAUHTEMOC,19.4203179324251,-99.17126065427641,"Acoso, 2018-08-24 21:00:00"
120,2016-11-07 17:20:00,ACS,IZTAPALAPA,19.379089172273897,-99.1092641684794,"Acoso, 2016-11-07 17:20:00"
121,2016-10-08 17:30:00,ACS,ALVARO OBREGON,19.359628825799398,-99.24349280550061,"Acoso, 2016-10-08 17:30:00"
122,2016-09-12 21:00:00,ACS,VENUSTIANO CARRANZA,19.424907172925803,-99.11615239009359,"Acoso, 2016-09-12 21:00:00"
123,2016-11-14 10:29:00,ACS,IZTAPALAPA,19.316867678893303,-99.07373391822321,"Acoso, 2016-11-14 10:29:00"
124,2016-09-08 14:30:00,ACS,CUAUHTEMOC,19.426989335898,-99.14460218024591,"Acoso, 2016-09-08 14:30:00"
125,2017-04-07 10:00:00,ACS,IZTAPALAPA,19.3829333998337,-99.0529625999999,"Acoso, 2017-04-07 10:00:00"
126,2017-04-15 13:30:00,ACS,IZTAPALAPA,19.3374037935257,-99.00281037172621,"Acoso, 2017-04-15 13:30:00"
127,2017-02-07 05:55:00,ACS,CUAUHTEMOC,19.4192403532438,-99.16294849442271,"Acoso, 2017-02-07 05:55:00"
128,2017-02-05 12:30:00,ACS,GUSTAVO A MADERO,19.482569546148,-99.1058489370616,"Acoso, 2017-02-05 12:30:00"
129,2017-06-03 11:00:00,ACS,CUAUHTEMOC,19.4048351958058,-99.1683460716499,"Acoso, 2017-06-03 11:00:00"
130,2017-10-12 14:30:00,ACS,TLALPAN,19.2930964871977,-99.1498540360008,"Acoso, 2017-10-12 14:30:00"
131,2011-09-12 23:45:00,ACS,LA MAGDALENA CONTRERAS,19.3323455990047,-99.21693309999891,"Acoso, 2011-09-12 23:45:00"
132,2017-09-06 16:00:00,ACS,LA MAGDALENA CONTRERAS,19.3103363732625,-99.2456715440584,"Acoso, 2017-09-06 16:00:00"
133,2017-07-28 17:00:00,ACS,ALVARO OBREGON,19.3597519806809,-99.217097065058,"Acoso, 2017-07-28 17:00:00"
134,2017-07-25 13:50:00,ACS,MIGUEL HIDALGO,19.4008226718203,-99.17111011123421,"Acoso, 2017-07-25 13:50:00"
135,2017-08-06 00:00:00,ACS,BENITO JUAREZ,19.393038738722,-99.1513342968182,"Acoso, 2017-08-06 00:00:00"
136,2017-02-01 10:00:00,ACS,BENITO JUAREZ,19.3855539805907,-99.1865638543001,"Acoso, 2017-02-01 10:00:00"
137,2017-05-09 08:59:00,ACS,GUSTAVO A MADERO,19.491010566987104,-99.14321418949369,"Acoso, 2017-05-09 08:59:00"
138,2017-05-30 15:30:00,ACS,CUAUHTEMOC,19.4359596998336,-99.14196719999991,"Acoso, 2017-05-30 15:30:00"
139,2017-05-06 12:00:00,ACS,XOCHIMILCO,19.2651215685175,-99.10394693474458,"Acoso, 2017-05-06 12:00:00"
140,2017-07-13 16:25:00,ACS,IZTAPALAPA,19.329232452710002,-99.04092513500579,"Acoso, 2017-07-13 16:25:00"
141,2017-06-11 07:00:00,ACS,IZTAPALAPA,19.3548975158734,-99.01774433874719,"Acoso, 2017-06-11 07:00:00"
142,2017-05-05 11:10:00,ACS,VENUSTIANO CARRANZA,19.420499290491897,-99.12082323236031,"Acoso, 2017-05-05 11:10:00"
143,2017-04-27 18:00:00,ACS,IZTACALCO,19.389523995133104,-99.097648872316,"Acoso, 2017-04-27 18:00:00"
144,2017-04-28 12:00:00,ACS,IZTACALCO,19.4064766555096,-99.07021478382731,"Acoso, 2017-04-28 12:00:00"
145,2017-05-10 19:30:00,ACS,BENITO JUAREZ,19.3715365289353,-99.14113254114001,"Acoso, 2017-05-10 19:30:00"
146,2017-06-16 13:00:00,ACS,ALVARO OBREGON,19.3372945079341,-99.23702848063421,"Acoso, 2017-06-16 13:00:00"
147,2017-06-26 14:59:00,ACS,IZTAPALAPA,19.3829333998337,-99.0529625999999,"Acoso, 2017-06-26 14:59:00"
148,2017-07-24 17:30:00,ACS,BENITO JUAREZ,19.374303495184602,-99.1721261744316,"Acoso, 2017-07-24 17:30:00"
149,2017-09-23 15:00:00,ACS,IZTAPALAPA,19.3750475805549,-99.0365164141695,"Acoso, 2017-09-23 15:00:00"
150,2017-09-25 15:07:00,ACS,TLALPAN,19.2862530510739,-99.13088410681351,"Acoso, 2017-09-25 15:07:00"
151,2017-09-28 12:00:00,ACS,CUAUHTEMOC,19.4382676998338,-99.14454029999999,"Acoso, 2017-09-28 12:00:00"
152,2017-07-12 12:00:00,ACS,TLALPAN,19.3017805998335,-99.2023661999999,"Acoso, 2017-07-12 12:00:00"
153,2017-11-22 09:30:00,ACS,COYOACAN,19.3368969826275,-99.18737458281441,"Acoso, 2017-11-22 09:30:00"
154,2018-01-20 15:00:00,ACS,MIGUEL HIDALGO,19.428026627349897,-99.1927318782694,"Acoso, 2018-01-20 15:00:00"
155,2018-02-11 15:50:00,ACS,BENITO JUAREZ,19.3959795840505,-99.1560259153737,"Acoso, 2018-02-11 15:50:00"
156,2017-08-25 12:00:00,ACS,IZTAPALAPA,19.3863380081623,-99.0436416656263,"Acoso, 2017-08-25 12:00:00"
157,2018-02-14 07:20:00,ACS,MIGUEL HIDALGO,19.4330110704011,-99.1767203404449,"Acoso, 2018-02-14 07:20:00"
158,2017-11-05 14:30:00,ACS,TLALPAN,19.284441421540603,-99.17583160850842,"Acoso, 2017-11-05 14:30:00"
159,2017-11-03 12:00:00,ACS,TLALPAN,19.2730955944849,-99.1611194441254,"Acoso, 2017-11-03 12:00:00"
160,2017-11-10 12:48:00,ACS,MIGUEL HIDALGO,19.4007665724706,-99.20880836820992,"Acoso, 2017-11-10 12:48:00"
161,2017-11-10 21:38:00,ACS,ALVARO OBREGON,19.3432994998334,-99.23198169999979,"Acoso, 2017-11-10 21:38:00"
162,2017-11-13 10:00:00,ACS,CUAUHTEMOC,19.4376720825272,-99.1474649080731,"Acoso, 2017-11-13 10:00:00"
163,2017-09-14 17:00:00,ACS,IZTAPALAPA,19.364969303487,-99.0065865131362,"Acoso, 2017-09-14 17:00:00"
164,2015-11-22 23:00:00,ACS,BENITO JUAREZ,19.370711999833897,-99.18700099999991,"Acoso, 2015-11-22 23:00:00"
165,2017-12-01 08:30:00,ACS,IZTAPALAPA,19.346131525666102,-99.1028621540653,"Acoso, 2017-12-01 08:30:00"
166,2016-09-10 09:00:00,ACS,XOCHIMILCO,19.219178216295,-99.1044725564651,"Acoso, 2016-09-10 09:00:00"
167,2017-12-11 11:20:00,ACS,XOCHIMILCO,19.256139290269,-99.0053346819065,"Acoso, 2017-12-11 11:20:00"
168,2016-06-05 18:00:00,ACS,IZTACALCO,19.398139197524,-99.12821692050659,"Acoso, 2016-06-05 18:00:00"
169,2016-06-09 19:40:00,ACS,CUAUHTEMOC,19.448824899833102,-99.1385843999999,"Acoso, 2016-06-09 19:40:00"
170,2016-06-05 07:34:00,ACS,LA MAGDALENA CONTRERAS,19.3117646591401,-99.2388034409992,"Acoso, 2016-06-05 07:34:00"
171,2016-06-15 10:30:00,ACS,TLALPAN,19.2365991998338,-99.1525957999999,"Acoso, 2016-06-15 10:30:00"
172,2017-01-17 12:30:00,ACS,COYOACAN,19.337778717843896,-99.1231925075098,"Acoso, 2017-01-17 12:30:00"
173,2017-09-15 22:00:00,ACS,GUSTAVO A MADERO,19.4719574735344,-99.0842725859662,"Acoso, 2017-09-15 22:00:00"
174,2018-01-13 08:30:00,ACS,CUAUHTEMOC,19.4239411840725,-99.149597649163,"Acoso, 2018-01-13 08:30:00"
175,2017-12-22 10:00:00,ACS,IZTAPALAPA,19.361720715060198,-98.99619365310672,"Acoso, 2017-12-22 10:00:00"
176,2018-01-13 16:00:00,ACS,IZTAPALAPA,19.3682920914846,-99.01684202096492,"Acoso, 2018-01-13 16:00:00"
177,2017-12-26 16:00:00,ACS,IZTACALCO,19.4096839541172,-99.05952726412491,"Acoso, 2017-12-26 16:00:00"
178,2018-01-27 03:00:00,ACS,IZTAPALAPA,19.358647008021396,-99.06477386153222,"Acoso, 2018-01-27 03:00:00"
179,2018-01-23 16:30:00,ACS,CUAUHTEMOC,19.434080935620102,-99.1625003569581,"Acoso, 2018-01-23 16:30:00"
180,2017-03-01 09:00:00,ACS,IZTAPALAPA,19.291977674532102,-99.0766411895402,"Acoso, 2017-03-01 09:00:00"
181,2018-01-27 18:00:00,ACS,TLALPAN,19.2902341983804,-99.16118319991591,"Acoso, 2018-01-27 18:00:00"
182,2017-07-17 19:40:00,ACS,COYOACAN,19.341064990833896,-99.136107529,"Acoso, 2017-07-17 19:40:00"
183,2016-09-22 09:00:00,ACS,IZTACALCO,19.399034049683603,-99.1065704614077,"Acoso, 2016-09-22 09:00:00"
184,2017-07-06 07:35:00,ACS,GUSTAVO A MADERO,19.445813338067,-99.0604451274702,"Acoso, 2017-07-06 07:35:00"
185,2017-07-16 12:00:00,ACS,GUSTAVO A MADERO,19.543396113426898,-99.1466652339023,"Acoso, 2017-07-16 12:00:00"
186,2017-07-20 18:00:00,ACS,TLALPAN,19.289646761265498,-99.1731838042968,"Acoso, 2017-07-20 18:00:00"
187,2017-03-12 10:00:00,ACS,ALVARO OBREGON,19.3662780970942,-99.20090110993479,"Acoso, 2017-03-12 10:00:00"
188,2017-03-30 11:10:00,ACS,COYOACAN,19.3248772574452,-99.1860063570765,"Acoso, 2017-03-30 11:10:00"
189,2017-01-15 11:30:00,ACS,MIGUEL HIDALGO,19.4493029018359,-99.19101977592409,"Acoso, 2017-01-15 11:30:00"
190,2017-03-01 13:30:00,ACS,BENITO JUAREZ,19.4019579998332,-99.15220800237879,"Acoso, 2017-03-01 13:30:00"
191,2018-02-24 11:20:00,ACS,ALVARO OBREGON,19.3980734819831,-99.19551077160949,"Acoso, 2018-02-24 11:20:00"
192,2017-04-26 21:40:00,ACS,CUAUHTEMOC,19.4326017998334,-99.13320489999991,"Acoso, 2017-04-26 21:40:00"
193,2017-04-27 14:02:00,ACS,BENITO JUAREZ,19.386408734703696,-99.1519138078716,"Acoso, 2017-04-27 14:02:00"
194,2017-06-18 12:25:00,ACS,BENITO JUAREZ,19.3720893551845,-99.1906336985276,"Acoso, 2017-06-18 12:25:00"
195,2018-04-05 17:05:00,ACS,CUAUHTEMOC,19.4289183136665,-99.14705918532091,"Acoso, 2018-04-05 17:05:00"
196,2017-09-26 20:16:00,ACS,CUAUHTEMOC,19.426474413112,-99.1516445592708,"Acoso, 2017-09-26 20:16:00"
197,2016-05-18 21:00:00,ACS,CUAUHTEMOC,19.425485999833,-99.1639419999999,"Acoso, 2016-05-18 21:00:00"
198,2017-09-26 11:00:00,ACS,CUAUHTEMOC,19.4420894885649,-99.1510654132805,"Acoso, 2017-09-26 11:00:00"
199,2017-07-15 17:30:00,ACS,IZTAPALAPA,19.3313521675758,-99.05392287054701,"Acoso, 2017-07-15 17:30:00"
200,2018-05-11 15:30:00,ACS,IZTAPALAPA,19.317389805224103,-99.0715613482278,"Acoso, 2018-05-11 15:30:00"
201,2018-05-14 13:00:00,ACS,MIGUEL HIDALGO,19.3997375575685,-99.18872845371071,"Acoso, 2018-05-14 13:00:00"
202,2018-03-15 18:00:00,ACS,COYOACAN,19.325136533353803,-99.1086588419903,"Acoso, 2018-03-15 18:00:00"
203,2018-03-23 10:00:00,ACS,CUAUHTEMOC,19.440589779391,-99.1515681170582,"Acoso, 2018-03-23 10:00:00"
204,2018-09-07 12:30:00,ACS,CUAUHTEMOC,19.4443504640131,-99.1351956652187,"Acoso, 2018-09-07 12:30:00"
205,2018-09-03 16:00:00,ACS,IZTACALCO,19.385029691241897,-99.1112862832172,"Acoso, 2018-09-03 16:00:00"
206,2018-04-12 14:58:00,ACS,XOCHIMILCO,19.2570005042377,-99.1084066175797,"Acoso, 2018-04-12 14:58:00"
